16,-12
16.153,-11.864
16.307,-11.73
16.462,-11.596
16.619,-11.464
16.777,-11.332
16.936,-11.201
17.097,-11.071
17.259,-10.942
17.423,-10.814
17.588,-10.687
17.755,-10.56
17.923,-10.434
18.093,-10.31
18.264,-10.186
18.436,-10.062
18.61,-9.9399
18.786,-9.8183
18.963,-9.6973
19.141,-9.5772
19.321,-9.4577
19.503,-9.3389
19.686,-9.2209
19.871,-9.1036
20.058,-8.9869
20.246,-8.8709
20.436,-8.7555
20.627,-8.6408
20.82,-8.5267
21.015,-8.4132
21.212,-8.3003
21.41,-8.188
21.61,-8.0763
21.811,-7.9652
22.015,-7.8547
22.22,-7.7447
22.426,-7.6353
22.635,-7.5264
22.845,-7.418
23.057,-7.3102
23.271,-7.2028
23.486,-7.0958
23.704,-6.9894
23.923,-6.8833
24.144,-6.7777
24.368,-6.6724
24.593,-6.5676
24.819,-6.4631
25.048,-6.3589
25.279,-6.2551
25.512,-6.1516
25.747,-6.0484
25.983,-5.9454
26.222,-5.8428
26.463,-5.7404
26.706,-5.6382
26.951,-5.5362
27.198,-5.4345
27.447,-5.3329
27.698,-5.2315
27.951,-5.1303
28.206,-5.0292
28.464,-4.9282
28.724,-4.8273
28.986,-4.7266
29.25,-4.6259
29.516,-4.5252
29.785,-4.4246
30.056,-4.324
30.329,-4.2234
30.604,-4.1228
30.882,-4.0222
31.161,-3.9216
31.444,-3.8208
31.728,-3.72
32.015,-3.6191
32.304,-3.5181
32.596,-3.4169
32.89,-3.3156
33.186,-3.2141
33.485,-3.1124
33.786,-3.0105
34.09,-2.9084
34.396,-2.806
34.704,-2.7033
35.015,-2.6003
35.329,-2.497
35.644,-2.3934
35.963,-2.2894
36.284,-2.185
36.607,-2.0803
36.933,-1.975
37.261,-1.8694
37.592,-1.7632
37.925,-1.6565
38.261,-1.5493
38.6,-1.4415
38.941,-1.3332
39.285,-1.2242
39.631,-1.1146
39.98,-1.0043
40.331,-0.89326
40.685,-0.78151
41.042,-0.669
41.401,-0.55568
41.762,-0.44153
42.127,-0.32651
42.494,-0.21059
42.863,-0.093728
43.235,0.02411
43.61,0.14296
43.987,0.26287
44.367,0.38386
44.75,0.50599
45.135,0.6293
45.523,0.75382
45.913,0.8796
46.306,1.0067
46.701,1.1351
47.099,1.265
47.5,1.3963
47.903,1.5291
48.309,1.6634
48.717,1.7994
49.128,1.937
49.541,2.0763
49.957,2.2174
50.376,2.3603
50.797,2.5051
51.22,2.6519
51.646,2.8007
52.074,2.9515
52.505,3.1045
52.938,3.2597
53.374,3.4172
53.812,3.5771
54.252,3.7394
54.694,3.9041
55.139,4.0715
55.587,4.2415
56.036,4.4143
56.488,4.5899
56.942,4.7684
57.398,4.9499
57.857,5.1345
58.317,5.3223
58.78,5.5134
59.245,5.7078
59.711,5.9057
60.18,6.1073
60.649,6.3127
61.119,6.522
61.591,6.7354
62.063,6.9529
62.537,7.1747
63.013,7.4009
63.489,7.6317
63.966,7.8671
64.445,8.1074
64.925,8.3525
65.406,8.6028
65.888,8.8582
66.371,9.119
66.855,9.3853
67.34,9.6573
67.826,9.9351
68.312,10.219
68.8,10.509
69.287,10.805
69.776,11.108
70.264,11.417
70.753,11.734
71.242,12.057
71.731,12.388
72.219,12.726
72.708,13.073
73.196,13.427
73.683,13.789
74.169,14.16
74.654,14.539
75.138,14.928
75.62,15.326
76.101,15.734
76.579,16.151
77.055,16.579
77.529,17.017
78,17.466
78.468,17.927
78.932,18.399
79.393,18.883
79.849,19.379
80.301,19.888
80.749,20.411
81.191,20.947
81.628,21.497
82.059,22.062
82.484,22.642
82.902,23.237
83.313,23.849
83.716,24.477
84.111,25.122
84.498,25.785
84.875,26.467
85.243,27.167
85.601,27.887
85.949,28.627
86.285,29.388
86.61,30.171
86.922,30.975
87.222,31.803
87.508,32.654
87.779,33.53
88.037,34.431
88.278,35.358
88.504,36.312
88.713,37.294
88.904,38.304
89.077,39.344
89.231,40.414
89.365,41.515
89.479,42.649
89.572,43.815
89.642,45.016
89.69,46.252
89.714,47.525
89.713,48.834
89.687,50.182
89.634,51.57
89.555,52.997
89.454,54.461
89.336,55.959
89.197,57.492
89.037,59.062
88.851,60.674
88.637,62.328
88.393,64.027
88.115,65.774
87.802,67.571
87.45,69.421
87.057,71.326
86.62,73.289
86.138,75.312
85.606,77.397
85.023,79.547
84.386,81.765
83.693,84.052
82.942,86.412
82.129,88.846
81.252,91.356
80.31,93.945
79.3,96.614
78.22,99.367
77.067,102.2
75.84,105.13
74.536,108.14
73.154,111.24
71.692,114.43
70.148,117.71
68.52,121.09
66.807,124.56
65.008,128.13
63.12,131.79
61.143,135.54
59.076,139.4
56.917,143.35
54.665,147.39
52.321,151.54
49.882,155.77
47.349,160.1
44.722,164.53
41.999,169.04
39.181,173.64
36.269,178.34
33.261,183.11
30.159,187.97
26.964,192.91
23.675,197.93
20.294,203.02
16.822,208.18
13.261,213.4
9.6112,218.68
5.8751,224.02
2.0544,229.41
-1.8488,234.84
-5.8322,240.31
-9.8932,245.81
-14.029,251.34
-18.237,256.88
-22.514,262.43
-26.856,267.99
-31.259,273.53
-35.721,279.06
-40.236,284.56
-44.801,290.03
-49.41,295.45
-54.06,300.81
-58.745,306.1
-63.459,311.31
-68.197,316.43
-72.953,321.45
-77.722,326.34
-82.496,331.1
-87.27,335.72
-92.036,340.17
-96.788,344.45
-101.52,348.53
-106.22,352.41
-110.88,356.06
-115.5,359.47
-120.06,362.62
-124.55,365.5
-128.95,368.09
-133.27,370.37
-137.47,372.33
-141.56,373.96
-145.52,375.25
-149.35,376.17
-153.03,376.74
-156.57,376.92
-159.94,376.73
-163.14,376.14
-166.18,375.16
-169.03,373.78
-171.7,372
-174.18,369.82
-176.47,367.23
-178.56,364.23
-180.46,360.83
-182.15,357.04
-183.64,352.85
-184.93,348.26
-186.02,343.3
-186.91,337.96
-187.59,332.26
-188.08,326.2
-188.37,319.8
-188.46,313.07
-188.36,306.02
-188.08,298.67
-187.61,291.03
-186.97,283.13
-186.16,274.97
-185.18,266.58
-184.04,257.97
-182.75,249.18
-181.31,240.21
-179.74,231.09
-178.03,221.85
-176.2,212.48
-174.26,203.03
-172.21,193.49
-170.06,183.9
-167.82,174.26
-165.5,164.59
-163.09,154.92
-160.62,145.25
-158.09,135.6
-155.51,125.99
-152.88,116.43
-150.2,106.94
-147.5,97.521
-144.76,88.195
-142.01,78.971
-139.23,69.861
-136.45,60.874
-133.66,52.021
-130.88,43.311
-128.09,34.752
-125.32,26.352
-122.56,18.117
-119.81,10.054
-117.09,2.1678
-114.39,-5.5364
-111.72,-13.055
-109.07,-20.385
-106.46,-27.523
-103.88,-34.468
-101.34,-41.22
-98.839,-47.776
-96.376,-54.139
-93.952,-60.309
-91.571,-66.287
-89.231,-72.076
-86.933,-77.68
-84.679,-83.1
-82.47,-88.329
-80.308,-93.368
-78.193,-98.22
-76.124,-102.89
-74.101,-107.38
-72.124,-111.69
-70.192,-115.83
-68.306,-119.81
-66.464,-123.61
-64.666,-127.26
-62.912,-130.75
-61.201,-134.09
-59.532,-137.27
-57.905,-140.31
-56.319,-143.21
-54.773,-145.97
-53.267,-148.6
-51.8,-151.09
-50.371,-153.46
-48.98,-155.7
-47.625,-157.82
-46.307,-159.82
-45.024,-161.71
-43.775,-163.49
-42.561,-165.16
-41.38,-166.72
-40.232,-168.18
-39.115,-169.54
-38.03,-170.81
-36.975,-171.98
-35.951,-173.06
-34.955,-174.05
-33.989,-174.95
-33.051,-175.76
-32.14,-176.49
-31.256,-177.15
-30.399,-177.72
-29.568,-178.21
-28.763,-178.63
-27.982,-178.97
-27.225,-179.25
-26.489,-179.46
-25.776,-179.62
-25.082,-179.71
-24.409,-179.76
-23.755,-179.75
-23.12,-179.69
-22.504,-179.58
-21.904,-179.43
-21.322,-179.23
-20.757,-178.99
-20.207,-178.71
-19.673,-178.39
-19.154,-178.03
-18.65,-177.64
-18.16,-177.22
-17.683,-176.76
-17.219,-176.27
-16.769,-175.75
-16.33,-175.2
-15.904,-174.63
-15.489,-174.03
-15.086,-173.4
-14.693,-172.76
-14.311,-172.09
-13.939,-171.4
-13.577,-170.69
-13.225,-169.97
-12.881,-169.22
-12.547,-168.46
-12.222,-167.68
-11.905,-166.89
-11.597,-166.09
-11.296,-165.27
-11.004,-164.43
-10.719,-163.59
-10.441,-162.73
-10.17,-161.86
-9.9065,-160.99
-9.6496,-160.1
-9.3993,-159.2
-9.1554,-158.29
-8.9178,-157.38
-8.6862,-156.46
-8.4606,-155.53
-8.2408,-154.59
-8.0266,-153.64
-7.8178,-152.69
-7.6145,-151.73
-7.4162,-150.76
-7.2226,-149.79
-7.0335,-148.82
-6.849,-147.85
-6.6687,-146.87
-6.4926,-145.89
-6.3206,-144.91
-6.1525,-143.92
-5.9883,-142.94
-5.8277,-141.96
-5.6707,-140.97
-5.5172,-139.98
-5.3671,-139
-5.2203,-138.01
-5.0766,-137.03
-4.9361,-136.04
-4.7985,-135.06
-4.6638,-134.08
-4.532,-133.1
-4.4028,-132.12
-4.2763,-131.14
-4.1524,-130.17
-4.031,-129.2
-3.912,-128.23
-3.7953,-127.26
-3.6809,-126.29
-3.5687,-125.33
-3.4587,-124.37
-3.3507,-123.42
-3.2448,-122.47
-3.1408,-121.52
-3.0387,-120.57
-2.9384,-119.63
-2.8399,-118.7
-2.7432,-117.76
-2.6481,-116.83
-2.5547,-115.91
-2.4629,-114.99
-2.3726,-114.07
-2.2838,-113.16
-2.1964,-112.25
-2.1105,-111.35
-2.0259,-110.45
-1.9426,-109.56
-1.8606,-108.67
-1.7799,-107.78
-1.7003,-106.9
-1.622,-106.03
-1.5448,-105.16
-1.4686,-104.3
-1.3936,-103.44
-1.3195,-102.58
-1.2465,-101.73
-1.1745,-100.89
-1.1033,-100.05
-1.0331,-99.213
-0.96379,-98.384
-0.89532,-97.56
-0.82767,-96.741
-0.76082,-95.927
-0.69475,-95.119
-0.62943,-94.316
-0.56484,-93.518
-0.50094,-92.725
-0.43773,-91.937
-0.37517,-91.155
-0.31325,-90.378
-0.25193,-89.607
-0.19121,-88.84
-0.13106,-88.079
-0.071457,-87.323
-0.012386,-86.573
0.046175,-85.827
0.10424,-85.087
0.16184,-84.352
0.21898,-83.623
0.27568,-82.898
0.33196,-82.179
0.38784,-81.465
0.44333,-80.757
0.49844,-80.053
0.5532,-79.355
0.60762,-78.662
0.66171,-77.974
0.7155,-77.291
0.76898,-76.613
0.82218,-75.94
0.87511,-75.273
0.92779,-74.611
0.98022,-73.953
1.0324,-73.301
1.0844,-72.654
1.1362,-72.011
1.1878,-71.374
1.2392,-70.742
1.2904,-70.114
1.3415,-69.492
1.3924,-68.874
1.4432,-68.262
1.4939,-67.654
1.5445,-67.051
1.5949,-66.453
1.6453,-65.859
1.6955,-65.271
1.7457,-64.687
1.7959,-64.108
1.846,-63.533
1.896,-62.963
1.946,-62.398
1.996,-61.837
2.046,-61.281
2.0959,-60.73
2.1459,-60.183
2.1958,-59.64
2.2458,-59.102
2.2958,-58.568
2.3459,-58.039
2.3959,-57.514
2.446,-56.993
2.4962,-56.477
2.5465,-55.965
2.5968,-55.457
2.6471,-54.954
2.6976,-54.455
2.7482,-53.959
2.7989,-53.468
2.8497,-52.981
2.9006,-52.499
2.9516,-52.02
3.0028,-51.545
3.0541,-51.074
3.1056,-50.608
3.1572,-50.145
3.209,-49.686
3.2609,-49.231
3.3131,-48.779
3.3654,-48.332
3.418,-47.888
3.4707,-47.448
3.5237,-47.012
3.5769,-46.58
3.6303,-46.151
3.6839,-45.726
3.7378,-45.304
3.7919,-44.886
3.8463,-44.472
3.901,-44.061
3.9559,-43.653
4.0111,-43.25
4.0666,-42.849
4.1223,-42.452
4.1784,-42.058
4.2348,-41.668
4.2915,-41.281
4.3485,-40.898
4.4059,-40.517
4.4636,-40.14
4.5216,-39.767
4.5799,-39.396
4.6387,-39.029
4.6977,-38.664
4.7572,-38.303
4.817,-37.945
4.8772,-37.59
4.9378,-37.238
4.9988,-36.89
5.0602,-36.544
5.122,-36.201
5.1842,-35.861
5.2469,-35.524
5.3099,-35.19
5.3734,-34.859
5.4374,-34.531
5.5018,-34.205
5.5666,-33.883
5.6319,-33.563
5.6977,-33.246
5.7639,-32.932
5.8307,-32.62
5.8979,-32.311
5.9656,-32.005
6.0338,-31.702
6.1025,-31.401
6.1717,-31.102
6.2414,-30.807
6.3117,-30.514
6.3824,-30.223
6.4538,-29.935
6.5256,-29.65
6.598,-29.367
6.671,-29.086
6.7445,-28.808
6.8186,-28.532
6.8933,-28.259
6.9685,-27.988
7.0443,-27.72
7.1207,-27.453
7.1977,-27.19
7.2754,-26.928
7.3536,-26.669
7.4324,-26.412
7.5119,-26.157
7.5919,-25.904
7.6727,-25.654
7.754,-25.406
7.836,-25.16
7.9187,-24.916
8.0019,-24.675
8.0859,-24.435
8.1705,-24.198
8.2558,-23.962
8.3418,-23.729
8.4285,-23.498
8.5158,-23.268
8.6039,-23.041
8.6926,-22.816
8.7821,-22.593
8.8723,-22.372
8.9631,-22.152
9.0548,-21.935
9.1471,-21.719
9.2403,-21.506
9.3343,-21.294
9.429,-21.084
9.5246,-20.875
9.621,-20.669
9.7182,-20.464
9.8162,-20.261
9.915,-20.06
10.015,-19.86
10.115,-19.662
10.217,-19.466
10.319,-19.272
10.422,-19.079
10.526,-18.887
10.631,-18.698
10.737,-18.509
10.844,-18.323
10.951,-18.138
11.06,-17.954
11.169,-17.772
11.28,-17.592
11.391,-17.413
11.504,-17.236
11.617,-17.06
11.731,-16.885
11.847,-16.712
11.963,-16.54
12.08,-16.37
12.199,-16.201
12.318,-16.033
12.438,-15.867
12.56,-15.702
12.682,-15.539
12.806,-15.377
12.931,-15.216
13.056,-15.056
13.183,-14.898
13.311,-14.741
13.44,-14.585
13.57,-14.43
13.702,-14.277
13.834,-14.124
13.968,-13.973
14.103,-13.823
14.238,-13.674
14.376,-13.527
14.514,-13.38
14.654,-13.235
14.794,-13.091
14.936,-12.947
15.08,-12.805
15.224,-12.664
15.37,-12.524
15.517,-12.385
15.666,-12.247
15.815,-12.11
15.966,-11.974
16.119,-11.839
16.272,-11.705
16.427,-11.572
16.584,-11.44
16.742,-11.308
16.901,-11.178
17.061,-11.049
17.223,-10.92
17.387,-10.792
17.551,-10.665
17.718,-10.539
17.885,-10.414
18.055,-10.29
18.225,-10.166
18.397,-10.043
18.571,-9.9213
18.746,-9.8
18.923,-9.6795
19.101,-9.5598
19.281,-9.4407
19.463,-9.3224
19.646,-9.2048
19.83,-9.0879
20.017,-8.9716
20.204,-8.856
20.394,-8.7411
20.585,-8.6268
20.778,-8.5131
20.972,-8.4
21.169,-8.2875
21.366,-8.1756
21.566,-8.0643
21.767,-7.9536
21.97,-7.8434
22.175,-7.7337
22.382,-7.6245
22.59,-7.5159
22.8,-7.4077
23.012,-7.3001
23.226,-7.1929
23.442,-7.0862
23.659,-6.9801
23.878,-6.8744
24.099,-6.7692
24.322,-6.6645
24.546,-6.5602
24.773,-6.4563
25.001,-6.3528
25.231,-6.2496
25.463,-6.1468
25.697,-6.0444
25.933,-5.9422
26.171,-5.8403
26.411,-5.7387
26.653,-5.6374
26.897,-5.5363
27.144,-5.4353
27.392,-5.3346
27.642,-5.2341
27.894,-5.1337
28.149,-5.0334
28.406,-4.9333
28.664,-4.8333
28.925,-4.7333
29.189,-4.6335
29.454,-4.5336
29.722,-4.4338
29.992,-4.3341
30.264,-4.2343
30.538,-4.1345
30.815,-4.0346
31.094,-3.9347
31.375,-3.8347
31.659,-3.7346
31.945,-3.6344
32.234,-3.534
32.525,-3.4335
32.818,-3.3329
33.114,-3.232
33.412,-3.1309
33.712,-3.0296
34.015,-2.9281
34.321,-2.8263
34.629,-2.7241
34.939,-2.6217
35.252,-2.519
35.568,-2.4159
35.886,-2.3124
36.207,-2.2085
36.53,-2.1042
36.855,-1.9995
37.184,-1.8943
37.515,-1.7886
37.848,-1.6824
38.184,-1.5757
38.523,-1.4684
38.864,-1.3605
39.208,-1.252
39.554,-1.1429
39.904,-1.0331
40.255,-0.92257
40.61,-0.81134
40.967,-0.69935
41.326,-0.58657
41.689,-0.47297
42.054,-0.35852
42.421,-0.24318
42.792,-0.12692
43.164,-0.0097132
43.54,0.10849
43.918,0.22771
44.299,0.34801
44.683,0.46941
45.069,0.59195
45.458,0.71568
45.849,0.84063
46.243,0.96686
46.64,1.0944
47.039,1.2233
47.441,1.3536
47.845,1.4854
48.252,1.6187
48.662,1.7536
49.074,1.89
49.488,2.0282
49.906,2.168
50.325,2.3097
50.748,2.4532
51.172,2.5986
51.599,2.746
52.029,2.8954
52.461,3.0469
52.895,3.2005
53.332,3.3565
53.771,3.5147
54.213,3.6753
54.656,3.8384
55.102,4.004
55.55,4.1723
56.001,4.3432
56.453,4.517
56.908,4.6936
57.365,4.8732
57.824,5.0559
58.285,5.2417
58.748,5.4308
59.213,5.6232
59.68,5.8192
60.148,6.0186
60.619,6.2218
61.091,6.4287
61.565,6.6396
62.041,6.8545
62.518,7.0735
62.997,7.2968
63.477,7.5245
63.959,7.7567
64.442,7.9936
64.927,8.2353
65.412,8.4819
65.899,8.7336
66.387,8.9905
66.877,9.2528
67.367,9.5207
67.858,9.7943
68.348,10.074
68.837,10.361
69.326,10.653
69.813,10.953
70.301,11.26
70.787,11.574
71.273,11.895
71.758,12.224
72.242,12.561
72.725,12.905
73.208,13.258
73.689,13.619
74.169,13.989
74.648,14.368
75.126,14.755
75.603,15.153
76.077,15.559
76.55,15.976
77.021,16.403
77.49,16.84
77.957,17.289
78.421,17.748
78.882,18.219
79.341,18.701
79.795,19.196
80.247,19.703
80.694,20.224
81.137,20.757
81.575,21.304
82.009,21.866
82.437,22.442
82.859,23.033
83.275,23.64
83.685,24.263
84.087,24.902
84.482,25.559
84.869,26.234
85.247,26.927
85.616,27.638
85.976,28.37
86.325,29.122
86.663,29.894
86.99,30.689
87.305,31.506
87.607,32.346
87.895,33.209
88.17,34.098
88.429,35.012
88.673,35.952
88.9,36.92
89.11,37.916
89.302,38.941
89.475,39.996
89.628,41.082
89.76,42.201
89.871,43.352
89.96,44.537
90.024,45.758
90.064,47.015
90.079,48.31
90.067,49.643
90.028,51.016
89.96,52.43
89.862,53.887
89.733,55.387
89.572,56.932
89.378,58.523
89.15,60.162
88.886,61.849
88.585,63.587
88.246,65.377
87.868,67.219
87.449,69.116
86.989,71.069
86.485,73.08
85.936,75.149
85.342,77.278
84.701,79.47
84.01,81.725
83.27,84.044
82.479,86.43
81.634,88.884
80.736,91.405
79.782,93.997
78.77,96.661
77.697,99.399
76.561,102.21
75.36,105.11
74.091,108.08
72.754,111.13
71.344,114.27
69.861,117.5
68.303,120.81
66.667,124.2
64.951,127.69
63.154,131.27
61.274,134.94
59.31,138.7
57.259,142.55
55.121,146.5
52.893,150.54
50.575,154.67
48.165,158.9
45.663,163.22
43.067,167.63
40.377,172.13
37.592,176.73
34.711,181.41
31.734,186.18
28.661,191.03
25.491,195.97
22.226,200.98
18.864,206.08
15.407,211.24
11.855,216.48
8.2089,221.78
4.4701,227.14
0.63962,232.55
-3.2809,238.02
-7.2899,243.53
-11.385,249.07
-15.565,254.65
-19.826,260.24
-24.166,265.85
-28.581,271.47
-33.07,277.09
-37.626,282.7
-42.245,288.28
-46.921,293.83
-51.648,299.33
-56.419,304.77
-61.227,310.13
-66.066,315.41
-70.928,320.58
-75.804,325.63
-80.687,330.55
-85.569,335.32
-90.44,339.92
-95.292,344.35
-100.11,348.57
-104.9,352.58
-109.64,356.37
-114.32,359.91
-118.94,363.19
-123.48,366.2
-127.94,368.92
-132.3,371.34
-136.56,373.44
-140.7,375.2
-144.73,376.63
-148.62,377.7
-152.38,378.41
-155.98,378.74
-159.44,378.68
-162.73,378.23
-165.85,377.39
-168.79,376.13
-171.56,374.47
-174.13,372.4
-176.52,369.91
-178.7,367.01
-180.69,363.7
-182.47,359.98
-184.05,355.86
-185.42,351.35
-186.58,346.44
-187.54,341.16
-188.28,335.51
-188.83,329.51
-189.17,323.15
-189.31,316.46
-189.25,309.46
-189.01,302.14
-188.58,294.54
-187.97,286.67
-187.19,278.55
-186.25,270.18
-185.14,261.6
-183.87,252.82
-182.46,243.85
-180.91,234.72
-179.23,225.45
-177.42,216.05
-175.49,206.54
-173.46,196.94
-171.32,187.26
-169.08,177.53
-166.76,167.77
-164.35,157.99
-161.88,148.2
-159.34,138.43
-156.74,128.7
-154.09,119
-151.4,109.37
-148.67,99.82
-145.91,90.356
-143.13,80.996
-140.33,71.752
-137.51,62.635
-134.7,53.657
-131.88,44.829
-129.06,36.159
-126.26,27.657
-123.47,19.33
-120.69,11.186
-117.95,3.2288
-115.22,-4.5418
-112.52,-12.124
-109.86,-19.516
-107.22,-26.716
-104.62,-33.725
-102.06,-40.54
-99.528,-47.163
-97.04,-53.593
-94.593,-59.831
-92.187,-65.878
-89.824,-71.734
-87.504,-77.4
-85.228,-82.879
-82.997,-88.172
-80.81,-93.28
-78.669,-98.206
-76.573,-102.95
-74.523,-107.52
-72.518,-111.91
-70.559,-116.13
-68.646,-120.19
-66.777,-124.07
-64.954,-127.79
-63.176,-131.35
-61.441,-134.75
-59.751,-137.99
-58.103,-141.08
-56.499,-144.03
-54.937,-146.83
-53.416,-149.48
-51.937,-152
-50.498,-154.38
-49.098,-156.63
-47.738,-158.75
-46.416,-160.75
-45.131,-162.62
-43.883,-164.37
-42.671,-166.01
-41.494,-167.53
-40.352,-168.95
-39.242,-170.26
-38.166,-171.48
-37.12,-172.59
-36.104,-173.62
-35.118,-174.55
-34.161,-175.41
-33.23,-176.17
-32.327,-176.86
-31.449,-177.48
-30.596,-178.02
-29.767,-178.49
-28.962,-178.9
-28.179,-179.24
-27.418,-179.52
-26.679,-179.74
-25.959,-179.9
-25.26,-180.02
-24.58,-180.08
-23.918,-180.09
-23.275,-180.06
-22.649,-179.98
-22.04,-179.85
-21.447,-179.69
-20.871,-179.49
-20.309,-179.25
-19.763,-178.97
-19.231,-178.66
-18.714,-178.32
-18.21,-177.94
-17.72,-177.54
-17.243,-177.1
-16.779,-176.64
-16.327,-176.15
-15.887,-175.63
-15.459,-175.09
-15.043,-174.52
-14.638,-173.93
-14.244,-173.31
-13.861,-172.67
-13.489,-172.01
-13.127,-171.33
-12.776,-170.62
-12.434,-169.89
-12.103,-169.14
-11.781,-168.37
-11.468,-167.58
-11.166,-166.77
-10.872,-165.94
-10.587,-165.08
-10.312,-164.2
-10.045,-163.3
-9.7858,-162.39
-9.5331,-161.47
-9.2868,-160.54
-9.0468,-159.61
-8.8128,-158.66
-8.5847,-157.71
-8.3622,-156.75
-8.1454,-155.79
-7.9338,-154.82
-7.7274,-153.85
-7.5261,-152.87
-7.3296,-151.89
-7.1379,-150.9
-6.9507,-149.91
-6.768,-148.92
-6.5896,-147.93
-6.4153,-146.93
-6.2451,-145.94
-6.0788,-144.94
-5.9163,-143.94
-5.7575,-142.94
-5.6022,-141.94
-5.4504,-140.93
-5.302,-139.93
-5.1568,-138.93
-5.0147,-137.94
-4.8757,-136.94
-4.7397,-135.94
-4.6066,-134.95
-4.4762,-133.95
-4.3485,-132.96
-4.2235,-131.97
-4.101,-130.99
-3.981,-130
-3.8634,-129.02
-3.7481,-128.04
-3.6351,-127.07
-3.5243,-126.09
-3.4156,-125.12
